moment,q0,q10,q50,q90,q100,corrected
2018-12-16T00:00Z,0.249349562194824514,0.249905930181884978,0.251106763702392932,0.252661235186768862,0.253860688140870039,0.251153708936056042
2018-12-17T00:00Z,0.242915512817383217,0.243260077307129313,0.248493733612061618,0.2502924408508303,0.25184667852783349,0.247315827385254594
2018-12-18T00:00Z,0.240684300811768281,0.24239294462890637,0.244957947830200418,0.249915048858642658,0.250540465362549369,0.245776258080165344
2018-12-19T00:00Z,0.239495259613038414,0.240750084457397762,0.245544840499878347,0.248226432211304276,0.248965598236084773,0.244942419984182397
2018-12-20T00:00Z,0.24185769964599757,0.243560567889405111,0.245271440368653337,0.24655622273559602,0.249482635742188208,0.245122648342769006
2018-12-21T00:00Z,0.242197453979493105,0.243273198837280435,0.263771500915527923,0.414707150598144836,0.661944269378663463,0.310088292750041405
2018-12-22T00:00Z,0.401751805114747285,0.426073977294922912,0.4481709234161384,0.480559689468384121,0.493376937042237174,0.449903394832187831
2018-12-23T00:00Z,0.381525060699463126,0.395425102493286551,0.411884909469605986,0.426289626718139636,0.439643366149903514,0.4119283325436916
2018-12-24T00:00Z,0.438397329010010495,0.46028118354187092,0.536573737899780134,0.585551320184326762,0.588100106597901018,0.531509874158859863
2018-12-25T00:00Z,0.581974522216796686,0.587104033480835397,0.618103273117066365,0.666006122000122547,0.668135106445312488,0.622894426521937605
2018-12-26T00:00Z,0.667015032806396846,0.668834098645019859,0.691706320953369591,0.748083215744018815,0.754950045349120913,0.703823990878423733
2018-12-27T00:00Z,0.714686763854981422,0.719046239151001743,0.729125389678955571,0.778084935424805835,0.796146290191650507,0.740057967885336065
2018-12-28T00:00Z,0.776964566436769033,0.783698791180420296,0.793193154998779626,0.799233742144775605,0.805305578155518731,0.791754312033336016
2018-12-29T00:00Z,0.639815447662353876,0.644261149978637704,0.740946374023438104,0.769653160659791169,0.774297017944336474,0.711234499217563876
2018-12-30T00:00Z,0.607797770629883161,0.612648800573730723,0.644218848068238259,0.685497057214355721,0.693675528900147498,0.648707830825170695
2018-12-31T00:00Z,0.63573574139404343,0.645166355227662081,0.664944958999634572,0.686085937686158331,0.691736125885009656,0.663979186741511684
2019-01-01T00:00Z,0.592564703033447771,0.595006861663819109,0.617456129913331431,0.625217848269653431,0.638878658508302166,0.614125783008576565
2019-01-02T00:00Z,0.573459856536866042,0.577531422348023016,0.588344471542358249,0.590580739517212905,0.592038989959718265,0.585794173422496289
2019-01-03T00:00Z,0.553975018981933687,0.557680692291260272,0.576278574844360847,0.585446420129395628,0.587026959655762681,0.573840215250651986
2019-01-04T00:00Z,0.505951083007813551,0.510899630776978975,0.532837600204468131,0.549163867858886712,0.553610936035157764,0.5320322302710222
2019-01-05T00:00Z,0.251826908508300917,0.2529816189941414,0.438027163085937588,0.494226525381471049,0.502966018737794229,0.382437026444753692
2019-01-06T00:00Z,0.251407901580810389,0.252267201712036759,0.25332556338501,0.254943108145141817,0.256922561798097249,0.253524468001684267
2019-01-07T00:00Z,0.249805547637940606,0.251496818008422995,0.254471024108887001,0.25735046487426827,0.269679931518554739,0.254822210854848796
2019-01-08T00:00Z,0.243422000640869385,0.249622466406250604,0.252081696136475131,0.253775550860596,0.254296726135255113,0.251817949179910072
2019-01-09T00:00Z,0.237791986816407785,0.243134744723511542,0.245238463607789114,0.24775022367858987,0.250395690612792876,0.24528815797805853
2019-01-10T00:00Z,0.242116653015138183,0.242838217062378792,0.244973300460816112,0.250862620883179788,0.25151726333618285,0.245826671983083722
2019-01-11T00:00Z,0.243005325408935491,0.24749983533020109,0.251252290328979555,0.253940018243408283,0.256622920562744383,0.250920634564718137
2019-01-12T00:00Z,0.245094645843506598,0.246636729324342052,0.24942433874511849,0.252426612771607495,0.254284616973878386,0.249459705245972524
2019-01-13T00:00Z,0.248036740966798064,0.249345452560425868,0.253665691360474455,0.254946812420654978,0.255538111694336934,0.252549040321350782
2019-01-14T00:00Z,0.246949940795898826,0.247719007012939751,0.250930782150269316,0.255760859271240704,0.257219916412354976,0.251865007661820128
2019-01-15T00:00Z,0.243822048095703181,0.247859418289184841,0.250610111206055031,0.2526337331939702,0.253395520690919085,0.250416294523239769
2019-01-16T00:00Z,0.241217657836914512,0.242416998834228709,0.248357099929810587,0.25088674261474625,0.25526083026123203,0.247375643287023633
2019-01-17T00:00Z,0.234055667877198559,0.236815586181641363,0.242065527923584156,0.243168900308227798,0.244381729705811068,0.240725399921417949
2019-01-18T00:00Z,0.236939978393555961,0.240062477633667004,0.241289844131470588,0.246769613281251132,0.247843192901612497,0.242237990776698497
2019-01-19T00:00Z,0.243162148895263996,0.245241695858764958,0.248481033035279353,0.250757153897096075,0.252833011627197735,0.248156069615046909
2019-01-20T00:00Z,0.244568530609130974,0.247820860653686748,0.248868904220580944,0.250971023718262576,0.252326633850097792,0.249094348305384988
2019-01-21T00:00Z,0.244506221282959402,0.245116865255737615,0.249366245727539848,0.251674814590455209,0.25247135284423905,0.248683158110937247
2019-01-22T00:00Z,0.243961719451904813,0.245458901525879181,0.248962939208985823,0.251136665686035876,0.251821815795899795,0.248539867809932119
2019-01-23T00:00Z,0.241933787933350075,0.243436204763794184,0.245639051589965796,0.248551491220093734,0.248904837951661406,0.24591960893567455
2019-01-24T00:00Z,0.238873836639404757,0.240798319625855406,0.241637880050659781,0.243932044235230627,0.245958095916748221,0.241994722993639416
2019-01-25T00:00Z,0.235551035705567458,0.239861543115234527,0.242711892868042511,0.245214296112061081,0.245971566619873627,0.242682149908702294
2019-01-26T00:00Z,0.241460677825928727,0.242906110195922953,0.246183790725708285,0.24892610468750026,0.249698058532715095,0.246069958448410703
2019-01-27T00:00Z,0.241551229461670403,0.243047762145996243,0.245449276779175385,0.249247321600341992,0.250761136230469361,0.245952325902303731
2019-01-28T00:00Z,0.240958555480958125,0.245167643820190767,0.248665251358032968,0.250851746032716094,0.253337918609620516,0.248291643520355931
2019-01-29T00:00Z,0.242784302337646807,0.2455139604461678,0.248511211532592924,0.251634107421875419,0.252584486083984316,0.248425256340663286
2019-01-30T00:00Z,0.243402097747804191,0.245328547625732613,0.248213658889770983,0.251152161666870377,0.253173411071777821,0.248229139007568933
2019-01-31T00:00Z,0.243838958099365399,0.245808864254760617,0.250928847122193766,0.253540852810669293,0.254583100646973648,0.250385164014816919
2019-02-01T00:00Z,0.241539538940429566,0.243406024603271653,0.249737370513916979,0.251275985830689497,0.252511946350098881,0.248449587446849307
2019-02-02T00:00Z,0.241744418182372911,0.243485585882569383,0.249090246383667946,0.251701210684205257,0.252815474121094397,0.248209773597082184
2019-02-03T00:00Z,0.237402351654052879,0.240696532785035278,0.244875576568604814,0.250231154187012972,0.251413308563233073,0.245362656876246893
2019-02-04T00:00Z,0.23578704992675803,0.237935472817994237,0.241451594757080557,0.24358642828674365,0.243865066894532134,0.241258831951777775
2019-02-05T00:00Z,0.233657604583740408,0.235364948196412099,0.23665976579284731,0.23799555873107997,0.238319518402100528,0.236628983064016474
2019-02-06T00:00Z,0.234224154418946284,0.235781683340454323,0.237638002471924459,0.241069929562378604,0.241555699554444558,0.238209226077398445
2019-02-07T00:00Z,0.231137951019288579,0.231791520895386849,0.234017389434815648,0.238978416204834343,0.240310439270020382,0.235142149040222903
2019-02-08T00:00Z,0.229671431640625201,0.232179588729858832,0.235971889083863573,0.241500011410522936,0.243785847564698344,0.23656013347689378
2019-02-09T00:00Z,0.232453677947999537,0.232957090045166015,0.237226154876709394,0.239521667239380953,0.243632690155029863,0.236818375562668493
2019-02-10T00:00Z,0.229109044769288062,0.235783892391968675,0.239045037643433211,0.240604807150269551,0.242809082763672635,0.238537739510854746
2019-02-11T00:00Z,0.232602575256349198,0.23412858257446309,0.23862913926696816,0.241084013018799226,0.241951458312989587,0.238093604035060386
2019-02-12T00:00Z,0.235514504333496077,0.238186842352295619,0.241001171707154072,0.244245336666870483,0.244824977355957429,0.241055518106461281
2019-02-13T00:00Z,0.225859371032715472,0.22910776206054706,0.237442627838135856,0.240863390521241005,0.241908307769776343,0.23618200118064947
2019-02-14T00:00Z,0.21226166696167148,0.213762747848511653,0.218083115142822415,0.222293663308716749,0.224383982971191998,0.217912264431636138
2019-02-15T00:00Z,0.217909412536622327,0.219262433502198206,0.22067436331176804,0.223088228652954967,0.224977627349854714,0.220967104944229775
2019-02-16T00:00Z,0.214465971923829102,0.215193812466431739,0.217646021209717766,0.219164791067506026,0.221045131469727707,0.217311307742119542
2019-02-17T00:00Z,0.21378273562622141,0.216031346075440223,0.219076883804321554,0.222930801824952424,0.227413813293457778,0.219303263817470007
2019-02-18T00:00Z,0.212493614379884121,0.21433431049804702,0.21905740246582095,0.222874654922486565,0.223768772705078334,0.218974440218608263
2019-02-19T00:00Z,0.211041375732422765,0.212603126779175977,0.218410491790772099,0.224306642318725824,0.225782335601806494,0.218379694267273633
2019-02-20T00:00Z,0.214781596954345844,0.22111385144043022,0.226755098861694648,0.231399403131104353,0.232593949340820672,0.226062465677262098
